,S_1_ID,S_1_lat,S_1_lon,ID_t,lat_t,lon_t,order_t,AS1,IDS1,ID_s,lat_s,lon_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N
815,262,50.227724,-113.332874,262,50.214213123026745,-113.32776620390143,262,258241685.47579998,262,47847.0,50.25,-113.25,495847430.9524226,47847,164182360.695324,0.6357701716236268,0.33111467448759974,0.6357701716236277,0.33111467448759985
816,262,50.227724,-113.332874,262,50.214213123026745,-113.32776620390143,262,258241685.47579998,262,47846.0,50.25,-113.5,495847430.95249915,47846,86281129.18096545,0.33410999863169233,0.17400741396445987,0.33410999863169283,0.1740074139644598
813,262,50.227724,-113.332874,262,50.214213123026745,-113.32776620390143,262,258241685.47579998,262,48328.0,50.0,-113.25,498415313.3194773,48328,7778195.599510155,0.030119829744679447,0.01560585197053213,0.030119829744679492,0.015604811096257195
818,263,50.09414,-113.247392,263,50.094612956356265,-113.24733634195871,263,52557831.72058183,263,47847.0,50.25,-113.25,495847430.9524226,47847,1110180.2872988814,0.021123022981637405,0.0022389554084538657,0.0211230229816374,0.0022389554084538666
817,263,50.09414,-113.247392,263,50.094612956356265,-113.24733634195871,263,52557831.72058183,263,48328.0,50.0,-113.25,498415313.3194773,48328,51447651.43328296,0.9788769770183627,0.10322245336050846,0.9788769770183625,0.10321556866132628
819,264,49.966628,-113.203512,264,49.96687908500384,-113.20527048824097,264,22903945.479980048,264,48328.0,50.0,-113.25,498415313.3194773,48328,22903945.479980048,1.0,0.04595353486922047,1.0,0.04595046987460319
823,265,50.960305,-113.282314,265,50.97615290762726,-113.29582382948398,265,253430523.47785988,265,46404.0,51.0,-113.25,488085265.98449737,46404,196525215.78831184,0.7754599291804747,0.4026452537793958,0.7754599291804734,0.4627065734671875
822,265,50.960305,-113.282314,265,50.97615290762726,-113.29582382948398,265,253430523.47785988,265,46403.0,51.0,-113.5,488085265.98457277,46403,55436891.602546565,0.21874591442963903,0.11358034234186204,0.21874591442963864,0.265774481914403
820,265,50.960305,-113.282314,265,50.97615290762726,-113.29582382948398,265,253430523.47785988,265,46885.0,50.75,-113.25,490682360.6475352,46885,1468416.0870019423,0.0057941563898881564,0.0029926001111271424,0.005794156389888146,0.0029926001111271433
827,266,50.802172,-113.346537,266,50.81444278491037,-113.32727698544036,266,152949689.2592734,266,46404.0,51.0,-113.25,488085265.98449737,46404,25084882.016351573,0.16400740751966364,0.05139446683717005,0.1640074075196641,0.05906081699010668
825,266,50.802172,-113.346537,266,50.81444278491037,-113.32727698544036,266,152949689.2592734,266,46884.0,50.75,-113.5,490682360.64761096,46884,41071776.56220271,0.2685312847715544,0.08370338910898585,0.2685312847715552,0.08370338910898585
824,266,50.802172,-113.346537,266,50.81444278491037,-113.32727698544036,266,152949689.2592734,266,46885.0,50.75,-113.25,490682360.6475352,46885,86793030.68071868,0.567461307708779,0.17688231255385084,0.5674613077087807,0.17688231255385087
830,267,50.843384,-113.168208,267,50.84197473869922,-113.15880644961823,267,132950350.47004265,267,46405.0,51.0,-113.0,488085265.9844974,46405,17370140.207166042,0.13065133070920343,0.03558833142018623,0.13065133070920368,0.03558833142018625
829,267,50.843384,-113.168208,267,50.84197473869922,-113.15880644961823,267,132950350.47004265,267,46886.0,50.75,-113.0,490682360.64753515,46886,25392986.33300039,0.19099600898549063,0.05175035495364092,0.19099600898549102,0.05175035495364094
828,267,50.843384,-113.168208,267,50.84197473869922,-113.15880644961823,267,132950350.47004265,267,46885.0,50.75,-113.25,490682360.6475352,46885,77286233.58814277,0.5813165088689065,0.15750766643853065,0.5813165088689076,0.15750766643853067
831,267,50.843384,-113.168208,267,50.84197473869922,-113.15880644961823,267,132950350.47004265,267,46404.0,51.0,-113.25,488085265.98449737,46404,12900990.341733173,0.09703615143639745,0.02643183730553943,0.09703615143639764,0.03037459092163816
833,268,50.658869,-113.353611,268,50.66938005087361,-113.35364811987812,268,434905928.3482955,268,47366.0,50.5,-113.25,493269764.55680233,47366,18108760.64925144,0.041638339394511524,0.03671167776829372,0.04163833939451153,0.03671167776829369
834,268,50.658869,-113.353611,268,50.66938005087361,-113.35364811987812,268,434905928.3482955,268,46885.0,50.75,-113.25,490682360.6475352,46885,214364579.0206578,0.4928987283175947,0.43687035893804876,0.4928987283175948,0.4368703589380489
832,268,50.658869,-113.353611,268,50.66938005087361,-113.35364811987812,268,434905928.3482955,268,47365.0,50.5,-113.5,493269764.55687857,47365,93247715.99803582,0.2144089328746932,0.18903999940438979,0.21440893287469326,0.18903579721268743
835,268,50.658869,-113.353611,268,50.66938005087361,-113.35364811987812,268,434905928.3482955,268,46884.0,50.75,-113.5,490682360.64761096,46884,109184872.68035033,0.25105399941320033,0.22251640050040983,0.2510539994132004,0.22251640050040983
837,269,50.648637,-113.178606,269,50.63886403933591,-113.18468130531821,269,172316769.2774815,269,47367.0,50.5,-113.0,493269764.55680233,47367,1011358.4794133573,0.005869181993452813,0.002050315166432413,0.005869181993452819,0.002050292361343522
839,269,50.648637,-113.178606,269,50.63886403933591,-113.18468130531821,269,172316769.2774815,269,46886.0,50.75,-113.0,490682360.64753515,46886,19342075.136217616,0.11224720157717845,0.0394187292787387,0.11224720157717856,0.03941872927873872
838,269,50.648637,-113.178606,269,50.63886403933591,-113.18468130531821,269,172316769.2774815,269,46885.0,50.75,-113.25,490682360.6475352,46885,82439593.7894739,0.4784188685473874,0.16801010266739863,0.4784188685473879,0.16801010266739866
836,269,50.648637,-113.178606,269,50.63886403933591,-113.18468130531821,269,172316769.2774815,269,47366.0,50.5,-113.25,493269764.55680233,47366,69523741.87237644,0.40346474788198033,0.14094466530873384,0.4034647478819807,0.14094466530873376
841,270,50.286009,-113.260852,270,50.287826755903225,-113.27116425740842,270,197049269.6676266,270,47847.0,50.25,-113.25,495847430.9524226,47847,186073243.4458978,0.9442980618997338,0.37526309874892105,0.9442980618997339,0.37526309874892116
840,270,50.286009,-113.260852,270,50.287826755903225,-113.27116425740842,270,197049269.6676266,270,47848.0,50.25,-113.0,495847430.9524226,47848,1421126.0004866696,0.007212033837444604,0.0028660549833987724,0.007212033837444605,0.0028660549833987724
842,270,50.286009,-113.260852,270,50.287826755903225,-113.27116425740842,270,197049269.6676266,270,47846.0,50.25,-113.5,495847430.95249915,47846,8258103.096126433,0.04190882366656731,0.016654524316608868,0.04190882366656732,0.01665452431660886
844,270,50.286009,-113.260852,270,50.287826755903225,-113.27116425740842,270,197049269.6676266,270,47366.0,50.5,-113.25,493269764.55680233,47366,1236352.5103463375,0.006274331858381199,0.0025064429226818456,0.0062743318583812,0.002506442922681844
843,270,50.286009,-113.260852,270,50.287826755903225,-113.27116425740842,270,197049269.6676266,270,47365.0,50.5,-113.5,493269764.55687857,47365,60444.614769331296,0.00030674873787295135,0.0001225386575713409,0.0003067487378729514,0.0001225359336455491
846,271,50.32187,-113.188835,271,50.328004688226265,-113.19208190919257,271,102798746.16017506,271,47848.0,50.25,-113.0,495847430.9524226,47848,12325461.795315133,0.11989895067504337,0.024857367460068138,0.11989895067504332,0.024857367460068138
848,271,50.32187,-113.188835,271,50.328004688226265,-113.19208190919257,271,102798746.16017506,271,47366.0,50.5,-113.25,493269764.55680233,47366,6972478.843266012,0.06782649695359026,0.014135224463901027,0.06782649695359023,0.014135224463901018
847,271,50.32187,-113.188835,271,50.328004688226265,-113.19208190919257,271,102798746.16017506,271,47847.0,50.25,-113.25,495847430.9524226,47847,83500805.52159396,0.8122745523713668,0.16840019794235053,0.8122745523713665,0.1684001979423506
852,272,51.043491,-113.184999,272,51.03956015689397,-113.18553110123352,272,140686483.6975504,272,46405.0,51.0,-113.0,488085265.9844974,46405,23461156.691615697,0.16676198078880694,0.04806774210709502,0.1667619807888072,0.04806774210709505
850,272,51.043491,-113.184999,272,51.03956015689397,-113.18553110123352,272,140686483.6975504,272,45923.0,51.25,-113.25,485478527.5715798,45923,88984.97742281314,0.0006325055192516872,0.00018329333300882815,0.0006325055192516881,0.05257592935716799
853,272,51.043491,-113.184999,272,51.03956015689397,-113.18553110123352,272,140686483.6975504,272,46404.0,51.0,-113.25,488085265.98449737,46404,117136342.02851167,0.8326055136919399,0.2399915551481371,0.8326055136919411,0.275790336782404
856,273,49.288596,-113.195676,273,49.2929297986988,-113.20397990858403,273,224997430.8237775,273,49290.0,49.5,-113.25,503521541.1307602,49290,4632488.186722375,0.020589071483001212,0.009200178757634042,0.02058907148300121,0.009200178757634042
854,273,49.288596,-113.195676,273,49.2929297986988,-113.20397990858403,273,224997430.8237775,273,49772.0,49.25,-113.0,506059794.77061486,49772,10233103.085898258,0.04548097748686308,0.020221134323734777,0.045480977486863076,0.02063680177160905
855,273,49.288596,-113.195676,273,49.2929297986988,-113.20397990858403,273,224997430.8237775,273,49771.0,49.25,-113.25,506059794.770615,49771,202471738.1377983,0.8998846671115024,0.40009449521587465,0.8998846671115022,0.40009449521587465
857,273,49.288596,-113.195676,273,49.2929297986988,-113.20397990858403,273,224997430.8237775,273,49291.0,49.5,-113.0,503521541.1307602,49291,7660101.413358611,0.034045283918633526,0.01521305602170722,0.03404528391863352,0.01521305602170722
859,274,49.235855,-113.07452,274,49.236364274111196,-113.07215377563354,274,225303144.05017143,274,50253.0,49.0,-113.0,508588080.77324784,50253,1443128.2693680755,0.006405273550229347,0.002837518856466259,0.006405273550229345,0.011574145767235504
860,274,49.235855,-113.07452,274,49.236364274111196,-113.07215377563354,274,225303144.05017143,274,49772.0,49.25,-113.0,506059794.77061486,49772,196578527.6712246,0.8725068107680276,0.3884492103553278,0.8725068107680274,0.3964342071073475
861,274,49.235855,-113.07452,274,49.236364274111196,-113.07215377563354,274,225303144.05017143,274,49771.0,49.25,-113.25,506059794.770615,49771,27281488.109578807,0.12108791568174322,0.053909613827245184,0.1210879156817432,0.053909613827245184
862,275,49.468815,-113.16549,275,49.47976724248034,-113.16428502906015,275,87167265.19377694,275,49290.0,49.5,-113.25,503521541.1307602,49290,70557601.57214469,0.8094506741182234,0.1401282682240232,0.8094506741182234,0.1401282682240232
863,275,49.468815,-113.16549,275,49.47976724248034,-113.16428502906015,275,87167265.19377694,275,49291.0,49.5,-113.0,503521541.1307602,49291,16609663.621632244,0.19054932588177662,0.03298699710906481,0.19054932588177662,0.03298699710906481
865,276,50.459232,-113.189533,276,50.45605001586633,-113.17900887694387,276,195240363.37039876,276,47847.0,50.25,-113.25,495847430.9524226,47847,840791.6815979051,0.0043064439498240615,0.001695666104355758,0.004306443949824061,0.0016956661043557586
866,276,50.459232,-113.189533,276,50.45605001586633,-113.17900887694387,276,195240363.37039876,276,47366.0,50.5,-113.25,493269764.55680233,47366,159341097.56541452,0.8161278478217221,0.3230303355580304,0.8161278478217219,0.3230303355580302
867,276,50.459232,-113.189533,276,50.45605001586633,-113.17900887694387,276,195240363.37039876,276,47367.0,50.5,-113.0,493269764.55680233,47367,35058474.12338639,0.17956570822845414,0.07107363281202946,0.1795657082284541,0.07107284227965636
871,277,50.359681,-113.061764,277,50.35629185394481,-113.06208720752848,277,112413384.26701237,277,47367.0,50.5,-113.0,493269764.55680233,47367,27645721.380587317,0.2459290907470698,0.056045846242829635,0.2459290907470699,0.05604522286037289
870,277,50.359681,-113.061764,277,50.35629185394481,-113.06208720752848,277,112413384.26701237,277,47366.0,50.5,-113.25,493269764.55680233,47366,1912106.9612511934,0.017009602314875773,0.0038763919839465556,0.01700960231487578,0.003876391983946553
868,277,50.359681,-113.061764,277,50.35629185394481,-113.06208720752848,277,112413384.26701237,277,47848.0,50.25,-113.0,495847430.9524226,47848,70773430.80046268,0.6295818888643769,0.1427322728374759,0.6295818888643772,0.1427322728374759
869,277,50.359681,-113.061764,277,50.35629185394481,-113.06208720752848,277,112413384.26701237,277,47847.0,50.25,-113.25,495847430.9524226,47847,12082125.124711141,0.10747941807367713,0.024366618379979953,0.10747941807367717,0.02436661837997996
874,278,49.832744,-113.193125,278,49.841433459683266,-113.20149196831248,278,188498125.3131956,278,48328.0,50.0,-113.25,498415313.3194773,48328,44252824.020074114,0.23476532695774374,0.08878704734280238,0.23476532695774358,0.08878112545185396
872,278,49.832744,-113.193125,278,49.841433459683266,-113.20149196831248,278,188498125.3131956,278,48809.0,49.75,-113.25,500973365.38724244,48809,124914824.63372637,0.6626847053580849,0.2493442431558606,0.6626847053580844,0.24934424315586054
873,278,49.832744,-113.193125,278,49.841433459683266,-113.20149196831248,278,188498125.3131956,278,48810.0,49.75,-113.0,500973365.38724244,48810,19330476.65939521,0.10254996768417199,0.03858583708228308,0.10254996768417192,0.03858583708228308
876,279,49.721446,-113.141234,279,49.72261501849048,-113.13426472374637,279,135444215.44467026,279,48809.0,49.75,-113.25,500973365.38724244,48809,75648512.92537023,0.5585215483511962,0.15100306353990584,0.558521548351196,0.1510030635399058
877,279,49.721446,-113.141234,279,49.72261501849048,-113.13426472374637,279,135444215.44467026,279,48810.0,49.75,-113.0,500973365.38724244,48810,59795702.51930006,0.44147845164880406,0.11935904511226694,0.44147845164880395,0.11935904511226694
880,280,50.159083,-113.091733,280,50.166360328439204,-113.08507006663542,280,66823781.11886137,280,47848.0,50.25,-113.0,495847430.9524226,47848,53166945.57335374,0.7956291111211466,0.10722440463436664,0.7956291111211472,0.10722440463436664
879,280,50.159083,-113.091733,280,50.166360328439204,-113.08507006663542,280,66823781.11886137,280,48329.0,50.0,-113.0,498415313.3194773,48329,5823611.50606996,0.08714878758074668,0.011684254777976907,0.08714878758074673,0.01168425477797691
881,280,50.159083,-113.091733,280,50.166360328439204,-113.08507006663542,280,66823781.11886137,280,47847.0,50.25,-113.25,495847430.9524226,47847,7833224.039437634,0.11722210129810605,0.01579764974155779,0.11722210129810613,0.015797649741557798
882,281,50.009765,-113.090912,281,50.020545005703205,-113.08947109877403,281,360451053.0513725,281,48809.0,49.75,-113.25,500973365.38724244,48809,377574.2510268919,0.0010475049187138286,0.0007536812874972596,0.0010475049187138297,0.0007536812874972594
884,281,50.009765,-113.090912,281,50.020545005703205,-113.08947109877403,281,360451053.0513725,281,48328.0,50.0,-113.25,498415313.3194773,48328,117184357.75605993,0.3251047729339231,0.23511387917759738,0.3251047729339235,0.23509819762499912
883,281,50.009765,-113.090912,281,50.020545005703205,-113.08947109877403,281,360451053.0513725,281,48810.0,49.75,-113.0,500973365.38724244,48810,5680686.984470057,0.015759940042845234,0.011339299405825695,0.01575994004284525,0.011339299405825695
885,281,50.009765,-113.090912,281,50.020545005703205,-113.08947109877403,281,360451053.0513725,281,48329.0,50.0,-113.0,498415313.3194773,48329,207125849.78785223,0.5746296148518453,0.4155687922354974,0.5746296148518459,0.41556879223549753
886,281,50.009765,-113.090912,281,50.020545005703205,-113.08947109877403,281,360451053.0513725,281,47848.0,50.25,-113.0,495847430.9524226,47848,30082584.27196297,0.08345816725267137,0.0606690332431095,0.08345816725267147,0.0606690332431095
888,282,49.817475,-112.998022,282,49.82128451769064,-112.99834414405484,282,119569736.6546705,282,48810.0,49.75,-113.0,500973365.38724244,48810,112491807.76141441,0.9408050139501614,0.2245464839721778,0.9408050139501609,0.2245464839721778
889,282,49.817475,-112.998022,282,49.82128451769064,-112.99834414405484,282,119569736.6546705,282,48329.0,50.0,-113.0,498415313.3194773,48329,7077928.893256144,0.059194986049839,0.014200865631749339,0.05919498604983897,0.014200865631749344
